activity_id,flavor_id,date_key,date,entity_key,category_key,location_key,metric1,metric2,status,notes
1026,nfl,20231023,2023-10-23,prescott,dal,lincoln,0,3,Cancelled,
1027,nfl,20231030,2023-10-30,allen,buf,mandt,0,4,Cancelled,
1028,nfl,20231106,2023-11-06,tua,mia,highmark,180,1,Played,
1029,nfl,20231112,2023-11-12,mahomes,kc,arrowhead,0,1,Cancelled,
1030,nfl,20231119,2023-11-19,allen,buf,lincoln,302,4,Played,
1031,nfl,20231126,2023-11-26,jackson,bal,highmark,401,0,Played,
1032,nfl,20231203,2023-12-03,allen,buf,arrowhead,209,3,Played,
1033,nfl,20231209,2023-12-09,mahomes,kc,highmark,201,5,Played,
1034,nfl,20231216,2023-12-16,hurts,phi,arrowhead,399,4,Played,
1035,nfl,20231223,2023-12-23,mahomes,kc,highmark,327,5,Played,
1036,nfl,20231230,2023-12-30,hurts,phi,arrowhead,319,2,Played,
1037,nfl,20240904,2024-09-04,hurts,phi,lincoln,381,0,Played,
1038,nfl,20240910,2024-09-10,jackson,bal,highmark,0,4,Cancelled,
1039,nfl,20240917,2024-09-17,tua,mia,mandt,233,4,Played,
1040,nfl,20240924,2024-09-24,mahomes,kc,mandt,404,0,Played,
1041,nfl,20241001,2024-10-01,jackson,bal,arrowhead,341,3,Played,
1042,nfl,20241007,2024-10-07,tua,mia,lincoln,202,,Played,
1043,nfl,20241014,2024-10-14,tua,mia,highmark,0,,Cancelled,
1044,nfl,20241021,2024-10-21,stroud,hou,arrowhead,347,,Played,
1045,nfl,20241028,2024-10-28,prescott,dal,highmark,0,5,Cancelled,
1046,nfl,20241104,2024-11-04,mahomes,kc,lincoln,275,0,Played,
1047,nfl,20241110,2024-11-10,prescott,dal,mandt,0,1,Cancelled,
1048,nfl,20241117,2024-11-17,prescott,dal,highmark,211,3,Played,
1049,nfl,20241124,2024-11-24,tua,mia,arrowhead,270,2,Played,
1050,nfl,20241201,2024-12-01,tua,mia,arrowhead,330,3,Played,
1051,nfl,20241207,2024-12-07,tua,mia,mandt,0,3,Cancelled,
1052,nfl,20241214,2024-12-14,allen,buf,lincoln,191,5,Played,
1053,nfl,20241221,2024-12-21,mahomes,kc,lincoln,329,2,Played,
1054,nfl,20241228,2024-12-28,hurts,phi,mandt,248,,Played,
2001,soccer,20230224,2023-02-24,nani,orl,chase,2,1,Played,
2002,soccer,20230305,2023-03-05,insigne,tor,chase,0,1,Played,
2003,soccer,20230314,2023-03-14,shaqiri,chi,dignity,2,0,Played,
2004,soccer,20230323,2023-03-23,messi,mia,bmo,2,0,Played,
2005,soccer,20230401,2023-04-01,cucho,col,bmo,3,1,Played,
2006,soccer,20230410,2023-04-10,cucho,col,chase,2,0,Played,
2007,soccer,20230419,2023-04-19,shaqiri,chi,dignity,3,1,Played,
2008,soccer,20230428,2023-04-28,shaqiri,chi,dignity,0,2,Played,
2009,soccer,20230507,2023-05-07,shaqiri,chi,chase,2,2,Played,
2010,soccer,20230516,2023-05-16,puig,lag,bmo,3,2,Played,
2011,soccer,20230525,2023-05-25,insigne,tor,chase,3,1,Played,
2012,soccer,20230603,2023-06-03,insigne,tor,bmo,0,1,Postponed,
2013,soccer,20230612,2023-06-12,insigne,tor,dignity,1,1,Played,
2014,soccer,20230621,2023-06-21,insigne,tor,dignity,2,2,Played,
2015,soccer,20230630,2023-06-30,puig,lag,dignity,3,0,Played,
2016,soccer,20230709,2023-07-09,messi,mia,chase,0,1,Played,
2017,soccer,20230718,2023-07-18,nani,orl,dignity,0,1,Postponed,
2018,soccer,20230727,2023-07-27,puig,lag,lower,2,1,Played,
2019,soccer,20230805,2023-08-05,messi,mia,chase,0,1,Played,
2020,soccer,20230814,2023-08-14,shaqiri,chi,bmo,0,1,Postponed,
2021,soccer,20230823,2023-08-23,cucho,col,lower,0,1,Played,
2022,soccer,20230901,2023-09-01,cucho,col,dignity,1,0,Played,
2023,soccer,20230910,2023-09-10,shaqiri,chi,chase,0,2,Postponed,
2024,soccer,20230919,2023-09-19,shaqiri,chi,bmo,1,0,Played,
2025,soccer,20230928,2023-09-28,insigne,tor,lower,1,2,Played,
2026,soccer,20231007,2023-10-07,insigne,tor,chase,3,1,Played,
2027,soccer,20231016,2023-10-16,messi,mia,bmo,3,1,Played,
2028,soccer,20231025,2023-10-25,messi,mia,dignity,3,1,Played,
2029,soccer,20240223,2024-02-23,shaqiri,chi,dignity,0,2,Postponed,
2030,soccer,20240303,2024-03-03,messi,mia,lower,2,1,Played,
2031,soccer,20240312,2024-03-12,puig,lag,bmo,3,2,Played,
2032,soccer,20240321,2024-03-21,puig,lag,dignity,0,1,Played,
2033,soccer,20240330,2024-03-30,messi,mia,lower,0,2,Postponed,
2034,soccer,20240408,2024-04-08,messi,mia,lower,0,1,Postponed,
2035,soccer,20240417,2024-04-17,messi,mia,chase,2,0,Played,
2036,soccer,20240426,2024-04-26,puig,lag,chase,1,2,Played,
2037,soccer,20240505,2024-05-05,insigne,tor,dignity,0,1,Postponed,
2038,soccer,20240514,2024-05-14,messi,mia,chase,0,0,Postponed,
2039,soccer,20240523,2024-05-23,messi,mia,chase,0,1,Played,
2040,soccer,20240601,2024-06-01,cucho,col,bmo,3,,Played,
2041,soccer,20240610,2024-06-10,messi,mia,chase,1,1,Played,
2042,soccer,20240619,2024-06-19,messi,mia,chase,3,2,Played,
2043,soccer,20240628,2024-06-28,puig,lag,lower,2,2,Played,
2044,soccer,20240707,2024-07-07,messi,mia,lower,0,0,Played,
2045,soccer,20240716,2024-07-16,nani,orl,bmo,0,1,Played,
2046,soccer,20240725,2024-07-25,messi,mia,dignity,2,1,Played,
2047,soccer,20240803,2024-08-03,cucho,col,bmo,2,,Played,
2048,soccer,20240812,2024-08-12,puig,lag,chase,2,2,Played,
2049,soccer,20240821,2024-08-21,shaqiri,chi,lower,2,0,Played,
2050,soccer,20240830,2024-08-30,messi,mia,dignity,3,0,Played,
2051,soccer,20240908,2024-09-08,puig,lag,lower,3,1,Played,
2052,soccer,20240917,2024-09-17,messi,mia,lower,2,0,Played,
2053,soccer,20240926,2024-09-26,shaqiri,chi,bmo,3,1,Played,
2054,soccer,20241005,2024-10-05,shaqiri,chi,bmo,0,2,Played,
2055,soccer,20241014,2024-10-14,cucho,col,bmo,0,2,Played,
2056,soccer,20241023,2024-10-23,cucho,col,chase,1,1,Played,
3001,music,20211231,2021-12-31,swift,pop,amazon,13,41,Active,
3002,music,20211231,2021-12-31,drake,hiphop,apple,7,11,Active,
3003,music,20211231,2021-12-31,bunny,latin,amazon,37,57,Active,
3004,music,20211231,2021-12-31,weeknd,rnb,amazon,50,15,Active,
3005,music,20211231,2021-12-31,eilish,alt,apple,21,57,Active,
3006,music,20211231,2021-12-31,wallen,country,youtube,36,,Active,
3007,music,20211231,2021-12-31,sza,rnb,youtube,12,66,Active,
3008,music,20220107,2022-01-07,swift,pop,spotify,9,52,Active,
3009,music,20220107,2022-01-07,drake,hiphop,spotify,36,94,Active,
3010,music,20220107,2022-01-07,bunny,latin,youtube,10,14,Active,
3011,music,20220107,2022-01-07,weeknd,rnb,amazon,64,39,Active,
3012,music,20220107,2022-01-07,eilish,alt,amazon,20,60,Active,
3013,music,20220107,2022-01-07,wallen,country,amazon,88,82,Active,
3014,music,20220107,2022-01-07,sza,rnb,apple,91,33,Active,
3015,music,20220114,2022-01-14,swift,pop,apple,73,,Active,
3016,music,20220114,2022-01-14,drake,hiphop,spotify,12,46,Active,
3017,music,20220114,2022-01-14,bunny,latin,apple,17,59,Active,
3018,music,20220114,2022-01-14,weeknd,rnb,amazon,0,45,Inactive,
3019,music,20220114,2022-01-14,eilish,alt,youtube,42,43,Active,
3020,music,20220114,2022-01-14,wallen,country,apple,15,27,Active,
3021,music,20220114,2022-01-14,sza,rnb,spotify,14,86,Active,
3022,music,20220121,2022-01-21,swift,pop,amazon,48,16,Active,
3023,music,20220121,2022-01-21,drake,hiphop,apple,3,60,Active,
3024,music,20220121,2022-01-21,bunny,latin,apple,80,47,Active,
3025,music,20220121,2022-01-21,weeknd,rnb,spotify,74,51,Active,
3026,music,20220121,2022-01-21,eilish,alt,spotify,0,27,Inactive,
3027,music,20220121,2022-01-21,wallen,country,apple,0,64,Inactive,
3028,music,20220121,2022-01-21,sza,rnb,apple,20,100,Active,
3029,music,20220128,2022-01-28,swift,pop,spotify,85,18,Active,
3030,music,20220128,2022-01-28,drake,hiphop,youtube,72,,Active,
3031,music,20220128,2022-01-28,bunny,latin,apple,47,71,Active,
3032,music,20220128,2022-01-28,weeknd,rnb,apple,0,61,Inactive,
3033,music,20220128,2022-01-28,eilish,alt,amazon,14,73,Active,
3034,music,20220128,2022-01-28,wallen,country,spotify,0,10,Inactive,
3035,music,20220128,2022-01-28,sza,rnb,amazon,9,59,Active,
3036,music,20220204,2022-02-04,swift,pop,spotify,3,98,Active,
3037,music,20220204,2022-02-04,drake,hiphop,spotify,0,14,Inactive,
3038,music,20220204,2022-02-04,bunny,latin,apple,45,67,Active,
3039,music,20220204,2022-02-04,weeknd,rnb,apple,43,33,Active,
3040,music,20220204,2022-02-04,eilish,alt,youtube,73,72,Active,
3041,music,20220204,2022-02-04,wallen,country,youtube,64,47,Active,
3042,music,20220204,2022-02-04,sza,rnb,spotify,0,16,Inactive,
3043,music,20220211,2022-02-11,swift,pop,amazon,4,97,Active,
3044,music,20220211,2022-02-11,drake,hiphop,apple,0,13,Inactive,
3045,music,20220211,2022-02-11,bunny,latin,amazon,7,11,Active,
3046,music,20220211,2022-02-11,weeknd,rnb,youtube,12,50,Active,
3047,music,20220211,2022-02-11,eilish,alt,apple,77,71,Active,
3048,music,20220211,2022-02-11,wallen,country,youtube,81,69,Active,
3049,music,20220211,2022-02-11,sza,rnb,youtube,18,38,Active,
3050,music,20220218,2022-02-18,swift,pop,amazon,50,30,Active,
3051,music,20220218,2022-02-18,drake,hiphop,spotify,58,21,Active,
3052,music,20220218,2022-02-18,bunny,latin,spotify,0,79,Inactive,
3053,music,20220218,2022-02-18,weeknd,rnb,youtube,23,67,Active,
3054,music,20220218,2022-02-18,eilish,alt,youtube,4,38,Active,
3055,music,20220218,2022-02-18,wallen,country,spotify,26,58,Active,
3056,music,20220218,2022-02-18,sza,rnb,spotify,8,88,Active,
3057,music,20220225,2022-02-25,swift,pop,spotify,0,60,Inactive,
3058,music,20220225,2022-02-25,drake,hiphop,amazon,9,91,Active,
3059,music,20220225,2022-02-25,bunny,latin,spotify,50,26,Active,
3060,music,20220225,2022-02-25,weeknd,rnb,spotify,20,87,Active,
3061,music,20220225,2022-02-25,eilish,alt,spotify,38,3,Active,
3062,music,20220225,2022-02-25,wallen,country,amazon,66,17,Active,
3063,music,20220225,2022-02-25,sza,rnb,youtube,3,,Active,
3064,music,20220304,2022-03-04,swift,pop,amazon,37,47,Active,
3065,music,20220304,2022-03-04,drake,hiphop,youtube,56,16,Active,
3066,music,20220304,2022-03-04,bunny,latin,amazon,56,80,Active,
3067,music,20220304,2022-03-04,weeknd,rnb,youtube,58,54,Active,
3068,music,20220304,2022-03-04,eilish,alt,apple,32,20,Active,
3069,music,20220304,2022-03-04,wallen,country,youtube,61,7,Active,
3070,music,20220304,2022-03-04,sza,rnb,youtube,5,21,Active,
3071,music,20220311,2022-03-11,swift,pop,apple,57,22,Active,
3072,music,20220311,2022-03-11,drake,hiphop,amazon,88,56,Active,
3073,music,20220311,2022-03-11,bunny,latin,apple,24,51,Active,
3074,music,20220311,2022-03-11,weeknd,rnb,spotify,67,20,Active,
3075,music,20220311,2022-03-11,eilish,alt,apple,40,93,Active,
3076,music,20220311,2022-03-11,wallen,country,spotify,64,82,Active,
3077,music,20220311,2022-03-11,sza,rnb,amazon,36,,Active,
3078,music,20220318,2022-03-18,swift,pop,apple,54,,Active,
3079,music,20220318,2022-03-18,drake,hiphop,amazon,35,26,Active,
3080,music,20220318,2022-03-18,bunny,latin,spotify,87,8,Active,
3081,music,20220318,2022-03-18,weeknd,rnb,spotify,85,11,Active,
3082,music,20220318,2022-03-18,eilish,alt,youtube,36,87,Active,
3083,music,20220318,2022-03-18,wallen,country,youtube,10,89,Active,
3084,music,20220318,2022-03-18,sza,rnb,apple,70,82,Active,
3085,music,20220325,2022-03-25,swift,pop,spotify,76,54,Active,
3086,music,20220325,2022-03-25,drake,hiphop,amazon,65,29,Active,
3087,music,20220325,2022-03-25,bunny,latin,youtube,86,80,Active,
3088,music,20220325,2022-03-25,weeknd,rnb,spotify,91,52,Active,
3089,music,20220325,2022-03-25,eilish,alt,apple,0,35,Inactive,
3090,music,20220325,2022-03-25,wallen,country,apple,77,,Active,
3091,music,20220325,2022-03-25,sza,rnb,spotify,90,13,Active,
3092,music,20220401,2022-04-01,swift,pop,amazon,56,21,Active,
3093,music,20220401,2022-04-01,drake,hiphop,amazon,22,6,Active,
3094,music,20220401,2022-04-01,bunny,latin,spotify,0,17,Inactive,
3095,music,20220401,2022-04-01,weeknd,rnb,amazon,41,51,Active,
3096,music,20220401,2022-04-01,eilish,alt,amazon,56,5,Active,
3097,music,20220401,2022-04-01,wallen,country,youtube,89,,Active,
3098,music,20220401,2022-04-01,sza,rnb,spotify,94,97,Active,
3099,music,20220408,2022-04-08,swift,pop,spotify,21,96,Active,
3100,music,20220408,2022-04-08,drake,hiphop,spotify,81,40,Active,
3101,music,20220408,2022-04-08,bunny,latin,apple,4,93,Active,
3102,music,20220408,2022-04-08,weeknd,rnb,amazon,74,23,Active,
3103,music,20220408,2022-04-08,eilish,alt,amazon,34,81,Active,
3104,music,20220408,2022-04-08,wallen,country,youtube,16,26,Active,
3105,music,20220408,2022-04-08,sza,rnb,youtube,73,51,Active,
3106,music,20220415,2022-04-15,swift,pop,spotify,55,47,Active,
3107,music,20220415,2022-04-15,drake,hiphop,youtube,22,55,Active,
3108,music,20220415,2022-04-15,bunny,latin,youtube,27,84,Active,
3109,music,20220415,2022-04-15,weeknd,rnb,amazon,28,68,Active,
3110,music,20220415,2022-04-15,eilish,alt,youtube,50,10,Active,
3111,music,20220415,2022-04-15,wallen,country,amazon,31,85,Active,
3112,music,20220415,2022-04-15,sza,rnb,youtube,0,29,Inactive,
3113,music,20220422,2022-04-22,swift,pop,spotify,36,,Active,
3114,music,20220422,2022-04-22,drake,hiphop,youtube,0,6,Inactive,
3115,music,20220422,2022-04-22,bunny,latin,youtube,0,26,Inactive,
3116,music,20220422,2022-04-22,weeknd,rnb,apple,30,25,Active,
3117,music,20220422,2022-04-22,eilish,alt,amazon,0,96,Inactive,
3118,music,20220422,2022-04-22,wallen,country,apple,27,31,Active,
3119,music,20220422,2022-04-22,sza,rnb,youtube,48,93,Active,
3120,music,20220429,2022-04-29,swift,pop,amazon,73,66,Active,
3121,music,20220429,2022-04-29,drake,hiphop,youtube,27,,Active,
3122,music,20220429,2022-04-29,bunny,latin,amazon,92,80,Active,
3123,music,20220429,2022-04-29,weeknd,rnb,youtube,49,56,Active,
3124,music,20220429,2022-04-29,eilish,alt,amazon,32,19,Active,
3125,music,20220429,2022-04-29,wallen,country,spotify,0,49,Inactive,
3126,music,20220429,2022-04-29,sza,rnb,spotify,53,94,Active,
3127,music,20220506,2022-05-06,swift,pop,youtube,0,23,Inactive,
3128,music,20220506,2022-05-06,drake,hiphop,amazon,0,99,Inactive,
3129,music,20220506,2022-05-06,bunny,latin,apple,77,12,Active,
3130,music,20220506,2022-05-06,weeknd,rnb,amazon,12,32,Active,
3131,music,20220506,2022-05-06,eilish,alt,spotify,42,49,Active,
3132,music,20220506,2022-05-06,wallen,country,spotify,17,70,Active,
3133,music,20220506,2022-05-06,sza,rnb,youtube,31,53,Active,
3134,music,20220513,2022-05-13,swift,pop,amazon,63,33,Active,
3135,music,20220513,2022-05-13,drake,hiphop,apple,0,17,Inactive,
3136,music,20220513,2022-05-13,bunny,latin,youtube,0,98,Inactive,
3137,music,20220513,2022-05-13,weeknd,rnb,spotify,64,53,Active,
3138,music,20220513,2022-05-13,eilish,alt,amazon,0,,Inactive,
3139,music,20220513,2022-05-13,wallen,country,amazon,0,54,Inactive,
3140,music,20220513,2022-05-13,sza,rnb,spotify,0,52,Inactive,
3141,music,20220520,2022-05-20,swift,pop,amazon,48,80,Active,
3142,music,20220520,2022-05-20,drake,hiphop,youtube,79,14,Active,
3143,music,20220520,2022-05-20,bunny,latin,youtube,88,63,Active,
3144,music,20220520,2022-05-20,weeknd,rnb,amazon,92,,Active,
3145,music,20220520,2022-05-20,eilish,alt,amazon,66,18,Active,
3146,music,20220520,2022-05-20,wallen,country,spotify,38,51,Active,
3147,music,20220520,2022-05-20,sza,rnb,apple,63,35,Active,
3148,music,20220527,2022-05-27,swift,pop,spotify,53,81,Active,
3149,music,20220527,2022-05-27,drake,hiphop,youtube,21,37,Active,
3150,music,20220527,2022-05-27,bunny,latin,apple,67,29,Active,
3151,music,20220527,2022-05-27,weeknd,rnb,amazon,69,79,Active,
3152,music,20220527,2022-05-27,eilish,alt,apple,3,74,Active,
3153,music,20220527,2022-05-27,wallen,country,spotify,5,,Active,
3154,music,20220527,2022-05-27,sza,rnb,youtube,65,58,Active,
3155,music,20220603,2022-06-03,swift,pop,youtube,32,88,Active,
3156,music,20220603,2022-06-03,drake,hiphop,spotify,34,89,Active,
3157,music,20220603,2022-06-03,bunny,latin,apple,62,,Active,
3158,music,20220603,2022-06-03,weeknd,rnb,spotify,88,31,Active,
3159,music,20220603,2022-06-03,eilish,alt,amazon,73,45,Active,
3160,music,20220603,2022-06-03,wallen,country,apple,81,66,Active,
3161,music,20220603,2022-06-03,sza,rnb,apple,0,81,Inactive,
3162,music,20220610,2022-06-10,swift,pop,apple,78,15,Active,
3163,music,20220610,2022-06-10,drake,hiphop,youtube,12,82,Active,
3164,music,20220610,2022-06-10,bunny,latin,amazon,58,44,Active,
3165,music,20220610,2022-06-10,weeknd,rnb,amazon,89,61,Active,
3166,music,20220610,2022-06-10,eilish,alt,apple,75,65,Active,
3167,music,20220610,2022-06-10,wallen,country,spotify,92,86,Active,
3168,music,20220610,2022-06-10,sza,rnb,youtube,8,50,Active,
3169,music,20220617,2022-06-17,swift,pop,youtube,0,86,Inactive,
3170,music,20220617,2022-06-17,drake,hiphop,spotify,0,4,Inactive,
3171,music,20220617,2022-06-17,bunny,latin,amazon,88,22,Active,
3172,music,20220617,2022-06-17,weeknd,rnb,apple,18,8,Active,
3173,music,20220617,2022-06-17,eilish,alt,spotify,60,82,Active,
3174,music,20220617,2022-06-17,wallen,country,amazon,80,74,Active,
3175,music,20220617,2022-06-17,sza,rnb,amazon,23,89,Active,
3176,music,20220624,2022-06-24,swift,pop,apple,78,11,Active,
3177,music,20220624,2022-06-24,drake,hiphop,amazon,52,64,Active,
3178,music,20220624,2022-06-24,bunny,latin,apple,81,19,Active,
3179,music,20220624,2022-06-24,weeknd,rnb,amazon,49,24,Active,
3180,music,20220624,2022-06-24,eilish,alt,apple,49,63,Active,
3181,music,20220624,2022-06-24,wallen,country,amazon,0,89,Inactive,
3182,music,20220624,2022-06-24,sza,rnb,amazon,45,79,Active,
3183,music,20220701,2022-07-01,swift,pop,spotify,39,25,Active,
3184,music,20220701,2022-07-01,drake,hiphop,apple,89,86,Active,
3185,music,20220701,2022-07-01,bunny,latin,spotify,81,50,Active,
3186,music,20220701,2022-07-01,weeknd,rnb,spotify,32,18,Active,
3187,music,20220701,2022-07-01,eilish,alt,apple,41,64,Active,
3188,music,20220701,2022-07-01,wallen,country,apple,63,,Active,
3189,music,20220701,2022-07-01,sza,rnb,amazon,34,48,Active,
3190,music,20220708,2022-07-08,swift,pop,spotify,90,21,Active,
3191,music,20220708,2022-07-08,drake,hiphop,apple,36,11,Active,
3192,music,20220708,2022-07-08,bunny,latin,youtube,0,64,Inactive,
3193,music,20220708,2022-07-08,weeknd,rnb,spotify,5,60,Active,
3194,music,20220708,2022-07-08,eilish,alt,amazon,86,7,Active,
3195,music,20220708,2022-07-08,wallen,country,amazon,17,57,Active,
3196,music,20220708,2022-07-08,sza,rnb,amazon,85,72,Active,
3197,music,20220715,2022-07-15,swift,pop,amazon,17,1,Active,
3198,music,20220715,2022-07-15,drake,hiphop,amazon,78,66,Active,
3199,music,20220715,2022-07-15,bunny,latin,amazon,71,,Active,
3200,music,20220715,2022-07-15,weeknd,rnb,apple,20,74,Active,
3201,music,20220715,2022-07-15,eilish,alt,apple,0,3,Inactive,
3202,music,20220715,2022-07-15,wallen,country,spotify,0,54,Inactive,
3203,music,20220715,2022-07-15,sza,rnb,amazon,54,4,Active,
3204,music,20220722,2022-07-22,swift,pop,amazon,26,2,Active,
3205,music,20220722,2022-07-22,drake,hiphop,amazon,59,61,Active,
3206,music,20220722,2022-07-22,bunny,latin,spotify,66,16,Active,
3207,music,20220722,2022-07-22,weeknd,rnb,youtube,64,65,Active,
3208,music,20220722,2022-07-22,eilish,alt,youtube,0,81,Inactive,
3209,music,20220722,2022-07-22,wallen,country,youtube,65,100,Active,
3210,music,20220722,2022-07-22,sza,rnb,youtube,30,44,Active,
3211,music,20220729,2022-07-29,swift,pop,amazon,55,7,Active,
3212,music,20220729,2022-07-29,drake,hiphop,apple,42,22,Active,
3213,music,20220729,2022-07-29,bunny,latin,amazon,21,30,Active,
3214,music,20220729,2022-07-29,weeknd,rnb,amazon,0,17,Inactive,
3215,music,20220729,2022-07-29,eilish,alt,apple,46,12,Active,
3216,music,20220729,2022-07-29,wallen,country,apple,0,26,Inactive,
3217,music,20220729,2022-07-29,sza,rnb,spotify,3,5,Active,
3218,music,20220805,2022-08-05,swift,pop,spotify,8,15,Active,
3219,music,20220805,2022-08-05,drake,hiphop,spotify,0,48,Inactive,
3220,music,20220805,2022-08-05,bunny,latin,apple,0,87,Inactive,
3221,music,20220805,2022-08-05,weeknd,rnb,spotify,0,43,Inactive,
3222,music,20220805,2022-08-05,eilish,alt,spotify,41,20,Active,
3223,music,20220805,2022-08-05,wallen,country,youtube,88,51,Active,
3224,music,20220805,2022-08-05,sza,rnb,amazon,0,32,Inactive,
3225,music,20220812,2022-08-12,swift,pop,apple,30,2,Active,
3226,music,20220812,2022-08-12,drake,hiphop,spotify,65,58,Active,
3227,music,20220812,2022-08-12,bunny,latin,youtube,94,8,Active,
3228,music,20220812,2022-08-12,weeknd,rnb,spotify,15,75,Active,
3229,music,20220812,2022-08-12,eilish,alt,amazon,32,5,Active,
3230,music,20220812,2022-08-12,wallen,country,spotify,40,80,Active,
3231,music,20220812,2022-08-12,sza,rnb,youtube,0,84,Inactive,
3232,music,20220819,2022-08-19,swift,pop,youtube,87,74,Active,
3233,music,20220819,2022-08-19,drake,hiphop,apple,54,91,Active,
3234,music,20220819,2022-08-19,bunny,latin,amazon,0,24,Inactive,
3235,music,20220819,2022-08-19,weeknd,rnb,amazon,0,92,Inactive,
3236,music,20220819,2022-08-19,eilish,alt,spotify,0,27,Inactive,
3237,music,20220819,2022-08-19,wallen,country,apple,42,86,Active,
3238,music,20220819,2022-08-19,sza,rnb,apple,6,43,Active,
3239,music,20220826,2022-08-26,swift,pop,amazon,0,,Inactive,
3240,music,20220826,2022-08-26,drake,hiphop,spotify,31,29,Active,
3241,music,20220826,2022-08-26,bunny,latin,spotify,67,20,Active,
3242,music,20220826,2022-08-26,weeknd,rnb,amazon,47,65,Active,
3243,music,20220826,2022-08-26,eilish,alt,amazon,40,,Active,
3244,music,20220826,2022-08-26,wallen,country,youtube,95,,Active,
3245,music,20220826,2022-08-26,sza,rnb,spotify,62,6,Active,
